Chewton Bushlands, 3451
Mont Albert, 3127
Kanya, 3381
Diamond Hill, 3550
Nyah, 3594
Somerville, 3912
Mardan, 3953
Smythes Creek, 3351
Brunswick North, 3056
Benayeo, 3319
Eganstown, 3461
Bungador, 3260
Gerang Gerung, 3418
East Sale Raaf, 3852
Kurunjang, 3337
Allambee South, 3871
Durdidwarrah, 3342
The Pines, 3109
Haven, 3401
Moreland, 3058
Pinewood, 3149
Murchison North, 3610
Mount Richmond, 3305
Bundara, 3898
Waranga, 3616
Charlemont, 3217
Teddywaddy, 3525
Marungi, 3634
San Remo, 3925
Hughesdale, 3166
Waterholes, 3875
Wandana Heights, 3216
Hansonville, 3675
Dandenong South, 3175
Ozenkadnook, 3413
Sidonia, 3444
Balwyn East, 3103
Buln Buln East, 3821
Attwood, 3049
Lardner, 3821
Selby, 3159
Merrijig, 3723
Yaapeet, 3424
Tallandoon, 3701
Garfield, 3814
Merbein West, 3505
Denison, 3858
Lake Meran, 3579
Castle Creek, 3691
Talgarno, 3691
Dimboola, 3414
Mount Burnett, 3781
Osbornes Flat, 3691
Kialla West, 3631
Wye River, 3234
Mount Cameron, 3370
Yarck, 3719
Kelvin View, 3666
Tanybryn, 3249
Laang, 3265
Oakleigh, 3166
Wallington, 3221
Hotspur, 3303
Tylden South, 3444
Kialla, 3631
Chapel Flat, 3352
Lower Moira, 3639
Allestree, 3305
Bridgewater North, 3516
Glenlofty, 3469
Glenaroua, 3764
Loy Yang, 3844
Wilsons Promontory, 3960
Nelson, 3292
Epping, 3076
Goroke, 3412
Tresco West, 3584
Seaton, 3858
Mount Major, 3646
Boorhaman, 3678
Toolong, 3285
Spring Gully, 3550
Richmond Plains, 3518
Llanelly, 3551
Jeeralang Junction, 3840
Mountain Gate, 3156
Towaninny South, 3527
Brimin, 3685
Deer Park East, 3022
Boonah, 3235
Ercildoune, 3352
Wallup, 3401
Mount Napier, 3301
Addington, 3352
Granite Rock, 3875
Powelltown, 3797
Lindsay, 3312
Eltham, 3095
Ullina, 3370
Corinella, 3984
Krowera, 3945
Neerim East, 3831
Bonang, 3888
Buchan, 3885
Corunnun, 3249
Hamlyn Heights, 3215
Vite Vite, 3325
Springfield, 3544
Jackass Flat, 3556
Charlton, 3525
Nilma North, 3821
Byrneside, 3617
Moora, 3612
Clyde, 3978
Congupna, 3633
Reedy Dam, 3483
Eastern View, 3231
West Creek, 3992
Shepparton North, 3631
Koorool, 3860
Mordialloc, 3195
Arthurs Seat, 3936
Woodend, 3442
Bringenbrong, 3707
Dutson Downs, 3851
Koo Wee Rup North, 3981
Culla, 3315
Shepparton East, 3631
Sale, 3850
Lima South, 3673
Doctors Flat, 3895
Kanyapella, 3564
Traralgon South, 3844
Ripponhurst, 3286
Hernes Oak, 3825
Blind Bight, 3980
Horfield, 3567
Tungamah, 3728
Bungal, 3334
Ryans, 3875
Seaford, 3198
Wal Wal, 3381
Taggerty, 3714
Box Hill South, 3128
Moonambel, 3478
Coral Bank, 3691
Laburnum, 3130
Auburn, 3123
Balaclava, 3183
Muckleford South, 3462
Camberwell East, 3126
Warrenmang, 3478
Bael Bael, 3579
Corindhap, 3352
Ballarat West, 3350
Abbeyard, 3737
Chum Creek, 3777
Avoca, 3467
Wesburn, 3799
Wendouree, 3355
Pyalong, 3521
Ballapur, 3483
Noorinbee, 3890
Rangeview, 3132
Winnambool, 3546
Cornishtown, 3683
Narrung, 3597
Wool Wool, 3249
Bandiana, 3691
Bungeet, 3726
Kiewa, 3691
Blackburn South, 3130
Caulfield East, 3145
Kilcunda, 3995
Skenes Creek North, 3233
Nillahcootie, 3723
Rocky Point, 3377
Keysborough, 3173
Southland Centre, 3192
Jancourt, 3266
Wy Yung, 3875
Antwerp, 3414
Saint Helena, 3088
Bells Beach, 3228
Lal Lal, 3352
Norong, 3682
Chintin, 3756
Erica, 3825
Gritjurk, 3315
Knox City Centre, 3152
Altona East, 3025
Heywood, 3304
Flamingo Beach, 3851
Dandenong, 3175
Reedy Lake, 3579
Dunnstown, 3352
Venus Bay, 3956
Katunga, 3640
Flagstaff, 3465
Kenley, 3597
Callawadda, 3381
Bellarine, 3223
Traynors Lagoon, 3478
Baddaginnie, 3670
Mount Beckworth, 3363
Gnarwarre, 3221
Jarvis Creek, 3700
Charam, 3318
Rye, 3941
Drysdale, 3222
Durham Lead, 3352
Bambra, 3241
Glenlee, 3418
Yawong Hills, 3478
Burrowye, 3709
Glen Alvie, 3979
Normanville, 3579
Illawarra, 3381
Slaty Creek, 3478
Reservoir East, 3073
Mount Waverley, 3149
Learmonth, 3352
Forge Creek, 3875
Lucyvale, 3691
Wandella, 3579
Waranga, 3612
Nelse, 3699
Hartwell, 3124
Areegra, 3480
Albacutya, 3424
Lurg, 3673
Portland North, 3305
Bunguluke, 3527
Ascot Vale, 3032
Ventnor, 3922
Cashmore, 3305
Nintingbool, 3351
Bellfield, 3081
Glenloth, 3527
Briagolong, 3860
Bruthen, 3885
Moonlight Flat, 3465
Barwidgee, 3737
Mornington, 3931
Lynbrook, 3975
Tabilk, 3607
Neerim South, 3831
Morwell, 3840
Knockwood, 3723
Woodside, 3874
Devenish, 3726
Timor, 3465
Tarraville, 3971
Warrabkook, 3286
Grand Ridge, 3870
Golden Point, 3451
Big Hill, 3231
Exford, 3338
Heatherton, 3202
Red Bluff, 3695
Quarry Hill, 3550
Portland West, 3305
Menzies Creek, 3159
Tarnook, 3670
Brunswick, 3056
Timmering, 3561
Willung South, 3844
Strathkellar, 3301
Dunkirk, 3630
Trawalla, 3373
Bannerton, 3549
Churchill, 3842
Crib Point, 3919
Leongatha South, 3953
Lalor, 3075
Irrewillipe East, 3249
Milltown, 3304
Pine Grove, 3573
South Melbourne, 3205
Boinka, 3490
Litchfield, 3480
Burramboot, 3559
Harrow, 3317
Oxley, 3678
Narre Warren North, 3804
Winchelsea, 3241
Ballarat Central, 3350
Boweya, 3675
Avonmore, 3559
Miepoll, 3666
Natya, 3597
Glenlogie, 3469
Loddon Vale, 3575
Winchelsea South, 3241
Preston South, 3072
Seacombe, 3851
Cooriemungle, 3268
Merino, 3310
Torwood, 3821
Prahran East, 3181
Cobblebank, 3338
Robinvale Irrigation District Section B, 3549
Newborough, 3825
Raglan, 3373
Howqua Inlet, 3723
Kulwin, 3490
Tenby Point, 3984
Robinvale Irrigation District Section E, 3549
Nirranda East, 3268
Hallston, 3953
Huntingdale, 3166
Towaninny, 3527
Minjah, 3276
Diggers Rest, 3427
Stanley, 3747
Gorae, 3305
Glenlyon, 3461
Nulla Vale, 3435
Neds Corner, 3496
Barnawartha North, 3691
Bungeet West, 3726
Peechelba, 3678
Caulfield, 3162
Banksia Peninsula, 3875
Pine View, 3579
Carag Carag, 3623
Cape Bridgewater, 3305
Lochend, 3888
Lake Powell, 3597
Sebastopol, 3356
Gatum, 3407
Pimpinio, 3401
Kellalac, 3393
Mount Prospect, 3364
Flowerdale, 3658
Dysart, 3660
Taylor Bay, 3713
Moorabool, 3221
Greensborough, 3088
Kalimna, 3909
Cheltenham East, 3192
Ladys Pass, 3523
Deptford, 3875
Delahey, 3037
Carrajung South, 3844
Waldara, 3678
Glen Wills, 3898
Wulgulmerang East, 3885
Neereman, 3463
Lockwood South, 3551
Queenscliff, 3225
Leneva, 3691
Mirranatwa, 3294
Gil Gil, 3480
Buldah, 3890
Williamstown North, 3016
Tarnagulla, 3551
Beech Forest, 3237
Korrine, 3979
North Blackwood, 3458
Willung, 3847
Patho West, 3564
Mortlake, 3272
Brimpaen, 3401
Melton West, 3337
Irrewillipe, 3249
Bannockburn, 3331
Lake Hume Village, 3691
Delegate River, 3888
Staceys Bridge, 3971
Boomahnoomoonah, 3728
Wartook, 3401
Cochranes Creek, 3475
Kyneton South, 3444
Lake Bolac, 3351
Marlbed, 3483
Mcloughlins Beach, 3874
Callignee South, 3844
Sedgwick, 3551
Truganina, 3029
Piedmont, 3833
Castle Donnington, 3585
Willangie, 3485
Creek Junction, 3669
Grahamvale, 3631
Nayook, 3832
Moe South, 3825
Narrapumelap South, 3293
Molyullah, 3673
Mannerim, 3222
Brandy Creek, 3821
Maude, 3331
Sandy Point, 3959
Tatyoon, 3378
Glenthompson, 3293
Killara, 3691
Moorabbin Airport, 3194
Apollo Bay, 3233
Tallangatta Valley, 3701
Gowangardie, 3669
Buckley, 3240
Boigbeat, 3531
Myrniong, 3341
Wandiligong, 3744
Sunset Strip, 3922
Gardenvale, 3185
Bareena, 3220
Byaduk, 3301
Wallaloo East, 3387
Cargerie, 3334
Wurruk, 3850
Wairewa, 3887
Tarneit, 3029
Shallow Inlet, 3960
Amherst, 3371
Naringal East, 3277
Banyule, 3084
Gerangamete, 3249
North Road, 3187
Point Cook, 3030
Wychitella, 3525
Dingee, 3571
Budgee Budgee, 3862
Karingal Centre, 3199
Welshpool, 3966
Lilliput, 3682
Melwood, 3875
Woodfield, 3715
Hallora, 3818
Pittong, 3360
Warrong, 3283
Drumanure, 3636
Bacchus Marsh, 3340
Muckleford, 3451
Upwey, 3158
Glenorchy, 3385
Bridgewater On Loddon, 3516
Nug Nug, 3737
Laverton, 3028
Tooan, 3409
Kernot, 3979
Boweya North, 3675
North Bendigo, 3550
Thowgla Valley, 3707
Emu Flat, 3522
Tylden, 3444
Fairbank, 3951
Mildura, 3500
Waygara, 3888
Ky Valley, 3621
Londrigan, 3678
Malvern North, 3144
Duchembegarra, 3409
Joel South, 3384
Diggora West, 3561
Modewarre, 3240
Mannibadar, 3360
Carlton, 3053
Bowser, 3678
Winton North, 3673
Grampians, 3314
Sutton, 3530
Northcote, 3070
Dandenong North, 3175
Wonwondah, 3401
Mount Helen, 3350
Nagambie, 3608
Avenel, 3664
Chocolyn, 3260
Elmore, 3558
Horsham West, 3400
Faraday, 3451
Yarrawonga, 3730
Nungurner, 3909
Upper Lurg, 3673
Ardeer, 3022
Preston, 3072
Brunswick Lower, 3056
La Trobe University, 3086
Koallah, 3260
Jeeralang, 3840
Crowlands, 3377
Gheringhap, 3331
Jindivick, 3818
Gooram, 3666
Bunyip, 3815
Crossover, 3821
Hill End, 3825
Thalloo, 3825
Tottington, 3478
Barjarg, 3723
Berwick, 3806
Glendaruel, 3363
Wharparilla, 3564
Ellinbank, 3821
Snake Island, 3971
Tamleugh North, 3669
Barkstead, 3364
Kinnabulla, 3483
Wando Vale, 3312
Dropmore, 3660
Youarang, 3728
Bingo, 3898
Russells Bridge, 3331
Shoreham, 3916
Eden Park, 3757
Meering West, 3579
Box Hill North, 3129
Brighton North, 3186
Murgheboluc, 3218
New Gisborne, 3438
Lalbert, 3542
Lalor Plaza, 3075
Lalalty, 3644
Nar Nar Goon, 3812
Warragul South, 3821
Liparoo, 3549
Lexton, 3352
Tom Groggin, 3707
Port Melbourne, 3207
Flynn, 3844
Tostaree, 3888
Middle Park, 3206
University Of Melbourne, 3010
Springfield, 3531
Brenanah, 3517
Murgheboluc, 3221
Avondale Heights, 3034
Hawkhurst, 3862
Chetwynd, 3312
Kawarren, 3249
Miga Lake, 3409
Lilydale, 3140
Bete Bolong North, 3888
Heidelberg Heights, 3081
Wollert, 3750
Epsom, 3551
Cosgrove South, 3631
Dumosa, 3527
Glenroy, 3046
Hesket, 3442
Coomoora, 3461
Pootilla, 3352
Rushworth, 3612
Werribee South, 3030
Pastoria East, 3444
Wiseleigh, 3885
Colac, 3250
Anakie, 3221
Rathscar West, 3465
Oakleigh South, 3167
Elwood, 3184
Geelong, 3220
Kirwans Bridge, 3608
Upotipotpon, 3669
Mooralla, 3314
Granya, 3701
Glenisla, 3314
Corringle, 3888
Batman, 3058
Wangandary, 3678
Sugarloaf Creek, 3659
Goschen, 3585
St Clair, 3995
Kyneton, 3444
Yabba North, 3646
Wallagaraugh, 3891
Mccrae, 3938
Harmers Haven, 3995
Esmond, 3730
Yarragon South, 3823
Tynong North, 3813
Yarroweyah, 3644
Canterbury, 3126
Katamatite, 3649
Tetoora Road, 3821
Granite Flat, 3525
Creek View, 3558
Mirboo, 3871
Newtown, 3351
Bridge Creek, 3723
Abbotsford, 3067
Glen Iris, 3146
Paraparap, 3240
Barrakee, 3525
Merrinee, 3496
Tarwin, 3956
Collingwood, 3066
Knowsley, 3523
Tyaak, 3658
Talbot, 3371
Falls Creek, 3699
Bravington, 3821
Cape Conran, 3888
Tarcombe, 3666
Undera, 3629
Whittlesea, 3757
Lamplough, 3352
Agnes, 3962
Boorool, 3953
Springdallah, 3351
Won Wron, 3971
Aberfeldy, 3825
Clarendon, 3352
Bangholme, 3175
Rochester, 3561
Bete Bolong, 3888
Jil Jil, 3483
Bandiana, 3694
Barkers Creek, 3451
Yarrunga, 3677
Hedley, 3967
Rockbank, 3335
Larpent, 3249
Castlemaine, 3450
Koonda, 3669
Thomson, 3219
Myrtle Creek, 3444
Carrajung, 3844
Noojee, 3833
Templestowe, 3106
Bung Bong, 3465
Smythesdale, 3351
Bayswater North, 3153
Jeparit, 3423
Melbourne, 3000
Teddywaddy, 3527
Ballangeich, 3279
Walkerville South, 3956
Darley, 3340
Staghorn Flat, 3691
Rupanyup, 3388
Molesworth, 3718
Mitcham North, 3132
Lysterfield, 3156
Dennington, 3280
Woodleigh, 3945
Angip, 3393
Kingston, 3364
Coghills Creek, 3364
Bell Post Hill, 3215
Anderson, 3995
Cobaw, 3442
Corndale, 3311
Wangie, 3530
Cranbourne, 3977
Purdeet, 3289
Irymple, 3498
Timboon West, 3268
Mudgegonga, 3737
Porepunkah, 3740
Smiths Beach, 3922
Gobur, 3719
Ancona, 3715
Butchers Ridge, 3885
Georges Creek, 3700
Warrion, 3249
Blackwarry, 3844
Dunach, 3371
Karabeal, 3294
Trafalgar South, 3824
Brewster, 3352
Lake Boga, 3584
Skenes Creek, 3233
Lovely Banks, 3221
Banyenong, 3480
Keon Park, 3073
Creighton, 3666
Kerrimuir, 3129
Barraport, 3537
Kardella South, 3950
Carrum, 3197
Jeetho, 3945
Clunes, 3370
Laen East, 3480
Colac Colac, 3707
Mitchell Park, 3355
Huntly, 3551
North Shore, 3214
Murra Warra, 3401
Cotham, 3101
Sutton Grange, 3448
Strathdale, 3550
Mandurang South, 3551
Ocean Grange, 3880
Koetong, 3704
Churchill Island, 3925
Pound Creek, 3996
Pakenham Upper, 3810
Ascot, 3364
Carboor, 3678
Gordon, 3345
Nyah West, 3595
Milawa, 3678
Piavella, 3572
Mitiamo, 3573
Milnes Bridge, 3579
Stanhope, 3623
Kenmare, 3395
Tallangatta, 3700
Locksley, 3665
Albion, 3020
Metung, 3904
Musk, 3461
Murroon, 3243
Yallourn North, 3825
Mead, 3568
Echuca East, 3564
Zumsteins, 3401
Broomfield, 3364
Lerderderg, 3458
Ninyeunook, 3527
Tanjil Bren, 3833
Glengala, 3020
Donvale, 3111
Wargan, 3505
Marlo, 3888
Deddick Valley, 3888
Pine Mountain, 3709
Tahara West, 3310
Eastwood, 3875
Rheola, 3517
Molka, 3666
Thologolong, 3691
Lismore, 3324
Gong Gong, 3352
Cabarita, 3505
Wulgulmerang, 3885
Hampton North, 3188
Nyrraby, 3585
Lyonville, 3461
Heath Hill, 3981
Lucknow, 3875
Whirily, 3483
Madalya, 3971
Wilkur, 3393
Coalville, 3825
Greens Creek, 3387
Broadmeadows, 3047
Selwyn, 3737
Silvan, 3795
Gainsborough, 3822
Dereel, 3352
Mooroopna North, 3629
Lemnos, 3631
Langi Kal Kal, 3352
Taylors Lakes, 3038
Wroxham, 3891
Wallaloo East, 3381
Redesdale, 3444
Staffordshire Reef, 3351
Drouin West, 3818
Breakwater, 3219
Curdies River, 3268
Tallangatta East, 3700
Tidal River, 3960
Tarrone, 3283
Korweinguboora, 3461
Kinypanial, 3520
Winnindoo, 3858
Drummond, 3461
Kangaroo Ground, 3097
Kurting, 3517
Upper Gundowring, 3691
Maintongoon, 3714
Eaglemont, 3084
Mount Emu, 3351
Echuca West, 3564
Newport, 3015
Tandarook, 3260
Clifton Springs, 3222
Plumpton, 3335
Gipsy Point, 3891
Cullulleraine, 3496
Dutton Way, 3305
Grey River, 3234
Bolangum, 3387
Frankston South, 3199
Barkly, 3384
Outtrim, 3951
Campbells Bridge, 3387
Turriff, 3488
Banyan, 3485
Koorlong, 3501
Elliminyt, 3250
Harcourt, 3453
Cassilis, 3898
Yeo, 3249
Caramut, 3274
Princes Hill, 3054
Glenalbyn, 3517
Fraser Rise, 3336
Stawell West, 3380
Highton, 3216
Nowie, 3585
Double Bridges, 3893
Calulu, 3875
Wycheproof South, 3527
Officer South, 3809
Yarpturk, 3283
Mena Park, 3373
Macedon, 3440
Lake Bunga, 3909
Royal Melbourne Hospital, 3050
Mount Martha, 3934
Wallington, 3222
St Leonards, 3223
Kurraca, 3518
Mumbannar, 3304
Myall, 3579
Tooradin, 3980
Cape Otway, 3233
Ravenswood, 3453
Pental Island, 3586
Nurran, 3888
Red Hill, 3937
Dixie, 3265
Leaghur, 3537
Mildura West, 3500
Nhill, 3418
Drouin, 3818
Crookayan, 3858
Pompapiel, 3571
Cundare North, 3251
Poowong, 3988
Callignee North, 3844
Joel Joel, 3381
Alberton, 3971
Gunbower, 3566
Girgarre East, 3616
Glen Forbes, 3990
Docker, 3678
Buxton, 3711
Dutson, 3851
Mount Glasgow, 3371
Kalorama, 3766
Long Forest, 3340
Reservoir North, 3073
Launching Place, 3139
Mernda, 3754
Mount Bolton, 3352
Gre Gre North, 3478
Spotswood, 3015
Blackwood, 3458
Swan Bay, 3225
Ceres, 3221
Eaglehawk, 3556
Echuca, 3564
Brighton Road, 3184
Tangambalanga, 3691
Steiglitz, 3331
Sandon, 3462
Lauriston, 3444
Ensay, 3895
Buffalo Creek, 3958
Great Southern, 3685
Tahara Bridge, 3315
Bemm River, 3889
Lake Tyers, 3887
Delegate River East, 3888
Barramunga, 3249
Timor West, 3465
Chirnside Park, 3116
Upper Ryans Creek, 3673
Cavendish, 3314
Cheshunt South, 3678
Byawatha, 3678
Waarre, 3269
Darling, 3145
Warrock, 3312
Forest Hill, 3131
Croydon, 3136
Patho, 3564
Greenhill, 3444
Newstead, 3462
Bellellen, 3381
Englefield, 3407
Nuggetty, 3463
Hunter, 3558
Elphinstone, 3448
Turtons Creek, 3960
Bushfield, 3281
Hawthorn West, 3122
Sailors Hill, 3461
Coragulac, 3249
Wallaloo, 3381
Mount Evelyn, 3796
Devon Meadows, 3977
Gaffneys Creek, 3723
Bunyip North, 3815
Ballarat East, 3350
Black Hill, 3350
Vesper, 3833
Templestowe Lower, 3107
Caulfield North, 3161
Cardigan Village, 3352
Yarrambat, 3091
Genoa, 3891
Greenvale, 3059
Koonwarra, 3954
Wattle Flat, 3352
Mokepilly, 3381
Torrumbarry, 3562
Grassy Spur, 3957
Yandoit, 3461
Sebastian, 3556
Bunkers Hill, 3352
Nerrina, 3350
Netherby, 3418
Mooroopna North West, 3616
Browns Plains, 3685
Yinnar South, 3869
Mount Pleasant, 3350
Lake Wongan, 3373
Kadnook, 3318
Romsey, 3434
Earlston, 3669
Bahgallah, 3312
Auchmore, 3570
Navarre, 3384
Murnungin, 3544
Baromi, 3871
Dingwall, 3579
Teesdale, 3328
Kennett River, 3234
Archerton, 3723
Winlaton, 3585
Poowong East, 3988
Cororooke, 3254
Fyansford, 3218
Balliang East, 3340
Nariel Valley, 3707
Grey River, 3221
Kamarooka North, 3571
Fumina, 3825
Lubeck, 3385
Clear Lake, 3409
Fyansford, 3221
Tabor, 3289
Tankerton, 3921
Thoona, 3726
Gladstone Park, 3043
Powlett River, 3995
Raywood, 3570
Thalia, 3527
Red Cliffs, 3496
Bailieston, 3608
Watsons Creek, 3097
Hawthorn East, 3123
Montmorency, 3094
Cannum, 3393
Wangarabell, 3891
Weir Views, 3338
Echuca South, 3564
Pheasant Creek, 3757
Watchem West, 3482
Mount Toolebewong, 3777
The Basin, 3154
Daisy Hill, 3465
Swan Marsh, 3249
Marengo, 3233
Delatite, 3723
Bungaree, 3352
Cranbourne South, 3977
Bolinda, 3432
Bungil, 3691
Toolern Vale, 3337
Terip Terip, 3719
Tulkara, 3384
Koyuga South, 3621
Whitfield, 3733
Crymelon, 3393
Walpeup, 3507
Titybong, 3542
Teddywaddy West, 3527
Chelsea, 3196
Hawthorn, 3122
Burnbank, 3371
Mooroolbark, 3138
Carnegie, 3163
Wilsons Hill, 3515
Cambrian Hill, 3352
Keilor, 3036
Altona Gate, 3025
Kalimna West, 3909
Bright, 3741
Pura Pura, 3271
Braeside, 3195
Scarsdale, 3351
Box Hill, 3128
Donald, 3480
Milloo, 3572
Bathumi, 3730
Cannons Creek, 3977
Durham Ox, 3576
Murrabit, 3579
Barfold, 3444
Newington, 3350
Tarrawarra, 3775
Kensington, 3031
Avonsleigh, 3782
Musk Vale, 3461
Benjeroop, 3579
Flora Hill, 3550
Hallam, 3803
Stavely, 3379
Shepherds Flat, 3461
Gruyere, 3770
Hastings, 3915
Mount Eccles, 3953
Karingal, 3199
Gre Gre South, 3478
Turriff East, 3488
Bromley, 3472
Korumburra South, 3950
Melton South, 3338
Freshwater Creek, 3217
Batesford, 3221
Modella, 3816
Codrington, 3285
Bellbird Creek, 3889
Ondit, 3249
Bagshot North, 3551
Bradvale, 3361
Wuk Wuk, 3875
Fieldstone, 3024
Glenpatrick, 3469
Hazel Park, 3966
Eynesbury, 3338
Woolamai, 3995
Landsborough, 3384
Cowa, 3862
Orford, 3284
Wrixon, 3860
Darriman, 3851
Pigeon Ponds, 3407
Huon Creek, 3691
Norval, 3377
Woolshed Flat, 3518
Baynton, 3444
Altona, 3018
Woodstock, 3751
Bostocks Creek, 3260
Callignee, 3844
Warragul West, 3821
Glenburn, 3717
Burramine, 3730
Coongulla, 3860
Polisbet, 3585
Mologa, 3575
Tamboon, 3890
Concongella, 3384
Carron, 3480
Manifold Heights, 3218
Sugarloaf, 3221
Nyarrin, 3533
Poowong North, 3988
Boho, 3669
Hamilton, 3300
Rhyll, 3923
Neerim, 3831
Lawrence, 3364
Yeodene, 3249
Gembrook, 3783
Langi Logan, 3377
Manangatang, 3546
Horsham, 3400
Morang South, 3752
Mount Lonarch, 3468
Haddon, 3351
Lima East, 3673
Viewbank, 3084
Markwood, 3678
Kilsyth, 3137
Havelock, 3465
Numurkah, 3636
Omeo Valley, 3888
Cairnlea, 3023
Red Hill South, 3937
Illowa, 3282
Cherrypool, 3401
Patterson, 3204
Swan Hill, 3585
Mountain Bay, 3723
St Helens, 3285
Bimbourie, 3533
Corryong, 3707
Clarkes Hill, 3352
Little Hampton, 3458
Buckrabanyule, 3525
Baynton East, 3444
Lancaster, 3620
Alvie, 3249
Seymour, 3660
Hensley Park, 3301
Birchip West, 3483
Gundowring, 3691
Old Tallangatta, 3701
North Wonthaggi, 3995
Little River, 3211
Yangery, 3283
Blackheath, 3401
Burwood Heights, 3151
The Heart, 3851
Glendonnell, 3364
Bundalaguah, 3851